Activity ID,Activity Type,Elapsed Time,Moving Time,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Commute.1,Average Elapsed Speed,Month,Distance_km,Day_of_Week_Friday,Day_of_Week_Monday,Day_of_Week_Saturday,Day_of_Week_Sunday,Day_of_Week_Thursday,Day_of_Week_Tuesday,Day_of_Week_nan
16118076669,Ride,-0.3393598474663944,0.14903099843471737,1.3626439624058644,1.50429337915151,1.7660333239735517,1.8192136714104086,-1.0484704998939285,0.41529882818892494,0.5998467389105308,0.12395295374652547,-0.1270001270001905,2.583603961441172,-0.12700012700019006,1.3384700733796726,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16133921436,Walk,-0.44767846858591925,-0.4055320038623912,1.0789667137779666,0.5464138578593429,-0.4030479889928808,-0.4126370106399095,-0.6053298812221826,-1.0667479704460618,-0.989722951324096,0.12395295374652547,-0.1270001270001905,0.4449185884411159,-0.12700012700019006,-0.2460720316269141,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16138332726,Ride,-0.41287586425139156,-0.41845926180912224,0.7200367822055596,0.5201539806412954,-0.5210021462235658,-0.5213228309436055,-0.7915773876204526,-1.195002020327936,-0.8861877607724153,0.12395295374652547,-0.1270001270001905,0.06046100230534762,-0.12700012700019006,-0.2702981473355988,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16145215398,Walk,-0.5026450560503486,-0.5123864271435986,-1.195355382673059,-0.65467252628305,-0.608351981578181,-0.6388551715045794,-0.11081064009574139,-1.5370128200129327,-1.032355088610082,0.8247638845441888,-0.1270001270001905,-0.40402522374211264,-0.12700012700019006,-0.4927969037140662,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16149528443,Walk,-0.492814217300183,-0.5315318597988838,-1.0386776057110638,-0.6223526773992991,-0.6338555831415724,-0.6388551715045794,0.178194111211919,-1.430134445111371,-1.586572873327902,0.12395295374652547,-0.1270001270001905,-0.49173661308532707,-0.12700012700019006,-0.4962981301674302,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16186416270,Ride,-0.5009587442939333,-0.4546228568246611,0.9990635841346392,1.9408133381376707,-0.2940200923093829,-0.3311226454121374,-0.7273541095520836,-1.0809984204329368,0.14307383941782195,0.12395295374652547,-0.1270001270001905,3.6310188006053967,-0.12700012700019006,-0.14006228764702242,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16186981395,Walk,-0.5202257530853162,-0.5758772636414676,-1.393126197737337,-0.8803054713027358,-0.6338555831415724,-0.6388551715045794,0.7754705972477505,-0.8387407706560639,-1.7753723384515552,0.12395295374652547,-0.1270001270001905,-0.6140203748703924,-0.12700012700019006,-0.5101251848363426,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16257268664,Ride,-0.4844544164651882,-0.4487319544691887,1.0819260889499418,1.633168776575467,-0.05683659776984352,-0.10680016745974133,-0.7273541095520836,1.9757231017517234,1.2088772715674758,0.22406880100333454,-0.1270001270001905,1.904320865870731,-0.12700012700019006,-0.16425353058226722,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12542635165,Walk,-0.39522340926934246,0.0276129554413699,-0.7976999131359495,-0.6661864724478862,-0.27680516125409377,-0.28499436121347566,-0.014475722993187919,-0.08346692135169564,1.2454191035268927,0.12395295374652547,-0.1270001270001905,-0.2401265692029675,-0.12700012700019006,-0.3567617018024377,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12592896582,Walk,-0.08745357423678732,0.6104850162800541,-0.1709042517116259,-0.6476025593397295,0.06749345985168922,0.05622856299580283,-0.46403866947177075,0.051912353523615555,1.2149675768940453,0.12395295374652547,-0.1270001270001905,-0.37457468425461,-0.12700012700019006,-0.18589208650171285,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12624510761,Walk,0.05093162670988618,0.8768847116886386,-0.1013166583820404,-0.6209386840106349,0.1911859274341372,0.17881605798950664,-0.39339306359656484,0.07328802850392792,1.0444390277501006,0.12395295374652547,-0.1270001270001905,-0.3675321639423811,-0.12700012700019006,-0.07209176493535194,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12631476051,Walk,-0.07636697141269551,-0.04913241135631199,0.34072943873469547,-0.4605514339250211,-0.33418826477172425,-0.27804352386847186,-0.0915436566752307,-0.3043488961482563,1.2271481875471841,0.023837106489716414,-0.1270001270001905,-0.4353964505874959,-0.12700012700019006,-0.2615311320928129,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12655162965,Walk,-0.1790884726598633,0.04299475603621446,0.4440539090247972,-0.4611574310915914,-0.21368374738470017,-0.11248721619656267,-0.32916978552819587,-0.29722367115481874,0.5389436856448363,-0.07627874076709265,-0.1270001270001905,-0.3419229991706397,-0.12700012700019006,-0.2185783370469126,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12680969835,Walk,0.35859382482181906,1.1228298850296106,1.0919034109583148,1.5079293621509322,3.0635290535110857,3.0703643935110962,-1.2860966287468936,1.3415780773357917,1.0139875011172532,0.12395295374652547,7.874007874011812,0.9900736835195618,-0.12700012700019006,3.821578931611651,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12683147085,Walk,-0.2116665806348645,0.11875830577465095,0.5281847174852319,-0.49226528564220173,-0.07787706905964134,-0.05751241174062334,-0.05300968983420931,-0.5751074458988787,0.6546594868496558,0.023837106489716414,-0.1270001270001905,-0.3009483355358534,-0.12700012700019006,-0.20590557117886008,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12854154278,Walk,-0.14765849183816615,0.19844912375006904,-0.02149808231505513,-0.6203326868440646,-0.09509200011493052,-0.10490448454746758,-0.3420144411418697,-0.06209124637138328,0.3501442205211832,0.12395295374652547,-0.1270001270001905,-0.41394877509116246,-0.12700012700019006,-0.2759998457930192,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16045506178,Walk,0.017779455158233,-0.28591395881099363,0.5069617698233533,-0.13836294036512933,-0.25640228000338067,-0.26730132069892054,-0.1429222791299259,-0.7247371707610649,0.5693952122776835,0.023837106489716414,-0.1270001270001905,-0.47349008318546126,-0.12700012700019006,-0.2736180353670754,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16077345831,Walk,-0.24589512139274017,-0.26824125174457647,0.49343319760861004,-0.17088478830440368,-0.21559651750195458,-0.26224616626619046,-0.43834935824442317,-0.8601164456363762,0.2892411672554887,0.12395295374652547,-0.1270001270001905,-0.3371212807759381,-0.12700012700019006,-0.26994593232385605,0.0,0.0,0.0,0.0,0.0,0.0,1.0
