Activity ID,Activity Type,Elapsed Time,Moving Time,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Heart Rate,Average Watts,Calories,Average Elapsed Speed,Hour_of_Day,Month,Distance_km,Average Watts_Recorded,Calories_Recorded,Average Heart Rate_Recorded,Day_of_Week_Friday,Day_of_Week_Monday,Day_of_Week_Saturday,Day_of_Week_Sunday,Day_of_Week_Thursday,Day_of_Week_Tuesday,Day_of_Week_Wednesday
16010788442,Run,-0.5988717608200993,-0.7988597174134765,-0.8823142594377947,-1.2668021622888717,-0.5372749564154531,-0.5662910067648732,-1.2545615609315564,-1.6100093774083932,0.24419053692467052,0.020031953693532906,-0.3427574862058091,-1.236349960316633,-0.7050282416501834,1.0806377638815747,-0.45254133957758763,0.8026693245947429,-0.7680977268393058,-1.2597446256043845,-1.329451714228507,-0.3502020979862374,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16022326257,Run,-0.5251661523460431,-0.631297405807597,-0.9947155254856885,-1.1674560662774476,-0.6620034560626773,-0.6932435125316688,-1.1187595090195115,-1.6020042890502844,-0.5133783369511106,0.020031953693532906,-0.3427574862058091,-1.236349960316633,-0.7050282416501834,1.7651610793955412,-0.07986023639604464,0.8026693245947429,-0.7006944879869543,-1.2597446256043845,-1.329451714228507,-0.3502020979862374,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16065529990,Run,-0.528958080756284,-0.6483466712174162,-0.9722352722761098,-1.1703297136827369,-0.6620034560626773,-0.6932435125316688,-1.1585064510425491,-1.6633766331291189,-1.3821499813040703,0.020031953693532906,-0.3427574862058091,-1.236349960316633,-0.7050282416501834,1.5677831908731086,-0.07986023639604464,0.8026693245947429,-0.7074953884333354,-1.2597446256043845,-1.329451714228507,-0.3502020979862374,0.0,0.0,0.0,0.0,0.0,1.0,0.0
16078214431,Walk,-0.31803206293663777,-0.3270745761511353,-0.20041324541390518,-1.5652509713810425,-0.3760761352339527,-0.41071914998706577,-1.128696244525271,-0.6280518721470438,1.9191822672371774,0.020031953693532906,-0.3427574862058091,-1.236349960316633,-0.7050282416501834,-0.9162385338294132,0.10648031519472685,0.8026693245947429,-0.6689755694805541,-1.2597446256043845,-1.329451714228507,-0.3502020979862374,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16150337536,Run,-0.569958306692013,-0.7314618400902849,-1.0296848082561445,-1.3493168949264596,-0.6620034560626773,-0.6932435125316688,-1.1187595090195115,-1.6020042890502844,-0.763584570524763,0.020031953693532906,-0.3427574862058091,-1.236349960316633,-0.7050282416501834,0.8349652856142918,-0.45254133957758763,0.8026693245947429,-0.7493963246642604,-1.2597446256043845,-1.329451714228507,-0.3502020979862374,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3782851961,Ride,-0.20498519720633296,0.09036603161740714,0.044371757800219444,0.6129021073117996,0.03765709121862791,0.08697796426026386,0.3021936177632299,0.5006655863463008,-0.9164883666744806,-0.15600586004837136,-0.3427574862058091,0.7590363074527335,0.46271801165885945,-0.021738741163923544,0.8518425215578128,-1.095032323619317,0.2512253899900382,0.7938116818876942,0.7521897856819185,-0.3502020979862374,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3787665578,Ride,-0.24562992985360188,-0.07240117409196072,-0.09300761501129556,0.40031811596304745,-0.21197793573332224,-0.2368199134365991,0.3021936177632299,0.5006655863463008,1.119912248381228,0.00899921383295375,-0.3427574862058091,-1.236349960316633,-0.7050282416501834,-0.021738741163923544,0.29282086678549835,-1.095032323619317,0.007827891281705975,-1.2597446256043845,-1.329451714228507,-0.3502020979862374,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3798301327,Ride,0.26888735631095095,0.9974402303741953,0.13179494090542568,0.7774245553397051,0.6489926367143496,0.7005555552644981,0.3021936177632299,0.5006655863463008,-0.4508267785576974,-0.06390925392546641,-0.3427574862058091,-1.236349960316633,-0.7050282416501834,-0.021738741163923544,0.6655019699670414,-1.095032323619317,1.3557465804063142,-1.2597446256043845,-1.329451714228507,-0.3502020979862374,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3803084836,Ride,-0.17725672070644688,0.0951611375139188,0.09432782840186092,0.5008636248898407,0.013649206553118593,0.10538663119342077,0.3021936177632299,0.5006655863463008,-0.4508267785576974,-0.26436696020198175,2.9478103250302867,0.5192644221484912,0.3275095082661682,-0.021738741163923544,0.6655019699670414,-1.095032323619317,0.21379247860573442,0.7938116818876942,0.7521897856819185,2.8554940297339355,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3805754364,Ride,-0.47634507406419246,-0.5657642918886043,-0.14296368561293704,0.5521170953433379,-0.28251758999786386,-0.42520003856889765,1.2064366498690344,0.9382771239722348,-0.9303886997277248,0.8603845547916811,2.866057739520387,0.7461395726572866,-0.334649681894185,-0.021738741163923544,0.10648031519472685,-1.095032323619317,-0.4676079100855279,0.7938116818876942,0.7521897856819185,2.8554940297339355,0.0,0.0,0.0,0.0,1.0,0.0,0.0
